Date,Category,Location,Quantity,UnitPrice,SalesAmount
2023-05-19,Desserts,Uptown Bistro,1,12,12
2023-05-22,Desserts,Suburban Diner,1,12,12
2023-05-27,Desserts,Suburban Diner,6,12,72
2023-06-03,Desserts,Uptown Bistro,2,12,24
2023-06-04,Desserts,Suburban Diner,1,12,12
2023-06-05,Desserts,Uptown Bistro,1,12,12
2023-06-09,Desserts,Downtown Branch,4,12,48
2023-06-19,Desserts,Suburban Diner,5,12,60
2023-06-23,Desserts,Downtown Branch,1,12,12
2023-06-28,Desserts,Downtown Branch,5,12,60
2023-07-02,Desserts,Uptown Bistro,6,12,72
2023-07-09,Desserts,Downtown Branch,3,12,36
2023-07-12,Desserts,Uptown Bistro,5,12,60
2023-07-16,Desserts,Suburban Diner,5,12,60
2023-07-19,Desserts,Beachside Cafe,6,12,72
2023-08-05,Desserts,Suburban Diner,2,12,24
2023-08-05,Desserts,Downtown Branch,5,12,60
2023-08-08,Desserts,Beachside Cafe,1,12,12
2023-08-17,Desserts,Suburban Diner,6,12,72
2023-08-21,Desserts,Uptown Bistro,4,12,48
2023-08-23,Desserts,Downtown Branch,2,12,24
2023-09-01,Desserts,Uptown Bistro,4,12,48
2023-09-02,Desserts,Downtown Branch,4,12,48
2023-09-11,Desserts,Downtown Branch,1,12,12
2023-09-13,Desserts,Uptown Bistro,5,12,60
2023-09-13,Desserts,Downtown Branch,4,12,48
2023-09-18,Desserts,Suburban Diner,6,12,72
2023-09-22,Desserts,Uptown Bistro,6,12,72
2023-09-23,Desserts,Downtown Branch,4,12,48
2023-10-17,Desserts,Uptown Bistro,5,12,60
2023-10-17,Desserts,Uptown Bistro,2,12,24
2023-10-21,Desserts,Uptown Bistro,3,12,36
2023-10-23,Desserts,Downtown Branch,5,12,60
2023-10-25,Desserts,Suburban Diner,5,12,60
2023-10-26,Desserts,Uptown Bistro,3,12,36
2023-10-28,Desserts,Downtown Branch,3,12,36
2023-11-25,Desserts,Beachside Cafe,5,12,60
2023-11-25,Desserts,Uptown Bistro,4,12,48
2023-12-03,Desserts,Suburban Diner,1,12,12
2023-12-03,Desserts,Beachside Cafe,5,12,60
2023-12-05,Desserts,Suburban Diner,3,12,36
2023-12-06,Desserts,Downtown Branch,6,12,72
2023-12-08,Desserts,Beachside Cafe,6,12,72
2023-12-09,Desserts,Downtown Branch,4,12,48
2023-12-13,Desserts,Downtown Branch,2,12,24
2023-12-25,Desserts,Beachside Cafe,6,12,72
2024-01-01,Desserts,Beachside Cafe,3,12,36
2024-01-04,Desserts,Downtown Branch,2,12,24
2024-01-11,Desserts,Suburban Diner,6,12,72
2024-01-12,Desserts,Beachside Cafe,2,12,24
2024-01-23,Desserts,Beachside Cafe,5,12,60
2024-02-04,Desserts,Beachside Cafe,3,12,36
2024-02-20,Desserts,Suburban Diner,2,12,24
2024-03-03,Desserts,Beachside Cafe,4,12,48
2024-03-08,Desserts,Suburban Diner,6,12,72
2024-03-10,Desserts,Uptown Bistro,4,12,48
2024-03-11,Desserts,Downtown Branch,3,12,36
2024-03-24,Desserts,Uptown Bistro,2,12,24
2024-04-02,Desserts,Beachside Cafe,1,12,12
2024-04-05,Desserts,Beachside Cafe,5,12,60
2024-04-27,Desserts,Downtown Branch,4,12,48
2024-04-30,Desserts,Suburban Diner,1,12,12
2024-05-08,Desserts,Uptown Bistro,5,12,60
2024-05-14,Desserts,Uptown Bistro,1,12,12
2024-05-16,Desserts,Suburban Diner,3,12,36
2024-05-19,Desserts,Downtown Branch,2,12,24
2024-05-22,Desserts,Downtown Branch,5,12,60
2024-05-22,Desserts,Beachside Cafe,5,12,60
2024-05-26,Desserts,Uptown Bistro,4,12,48
2024-05-30,Desserts,Downtown Branch,6,12,72
2024-06-13,Desserts,Beachside Cafe,1,12,12
2024-06-15,Desserts,Suburban Diner,4,12,48
2024-06-28,Desserts,Downtown Branch,6,12,72
2024-07-01,Desserts,Suburban Diner,3,12,36
2024-07-11,Desserts,Downtown Branch,1,12,12
2024-07-15,Desserts,Beachside Cafe,4,12,48
2024-07-19,Desserts,Uptown Bistro,6,12,72
2024-07-20,Desserts,Downtown Branch,3,12,36
2024-07-29,Desserts,Downtown Branch,3,12,36
2024-08-05,Desserts,Beachside Cafe,6,12,72
2024-08-10,Desserts,Suburban Diner,5,12,60
2024-08-11,Desserts,Suburban Diner,4,12,48
2024-08-17,Desserts,Beachside Cafe,5,12,60
2024-08-18,Desserts,Downtown Branch,3,12,36
2024-08-20,Desserts,Uptown Bistro,1,12,12
2024-08-30,Desserts,Downtown Branch,4,12,48
2024-09-02,Desserts,Uptown Bistro,1,12,12
2024-09-07,Desserts,Uptown Bistro,1,12,12
2024-09-08,Desserts,Uptown Bistro,5,12,60
2024-10-03,Desserts,Downtown Branch,6,12,72
2024-10-07,Desserts,Suburban Diner,2,12,24
2024-10-22,Desserts,Suburban Diner,1,12,12
2024-11-08,Desserts,Uptown Bistro,1,12,12
2024-11-13,Desserts,Uptown Bistro,5,12,60
2024-11-14,Desserts,Downtown Branch,5,12,60
2024-11-20,Desserts,Downtown Branch,4,12,48
2024-12-03,Desserts,Suburban Diner,1,12,12
2024-12-12,Desserts,Uptown Bistro,4,12,48
2024-12-20,Desserts,Beachside Cafe,3,12,36
2024-12-23,Desserts,Suburban Diner,6,12,72
2024-12-24,Desserts,Suburban Diner,5,12,60
2024-12-25,Desserts,Beachside Cafe,4,12,48
2024-12-29,Desserts,Downtown Branch,1,12,12
2024-12-30,Desserts,Beachside Cafe,2,12,24
2023-01-24,Appetizers,Suburban Diner,1,14,14
2023-01-27,Appetizers,Beachside Cafe,1,14,14
2023-01-27,Appetizers,Suburban Diner,5,14,70
2023-01-29,Appetizers,Downtown Branch,1,14,14
2023-01-31,Appetizers,Uptown Bistro,4,14,56
2023-02-12,Appetizers,Downtown Branch,2,14,28
2023-02-18,Appetizers,Suburban Diner,5,14,70
2023-02-20,Appetizers,Beachside Cafe,3,14,42
2023-02-21,Appetizers,Downtown Branch,1,14,14
2023-02-23,Appetizers,Uptown Bistro,5,14,70
2023-03-03,Appetizers,Downtown Branch,2,14,28
2023-03-04,Appetizers,Uptown Bistro,5,14,70
2023-03-13,Appetizers,Suburban Diner,3,14,42
2023-03-31,Appetizers,Uptown Bistro,4,14,56
2023-04-01,Appetizers,Beachside Cafe,2,14,28
2023-04-08,Appetizers,Uptown Bistro,4,14,56
2023-04-11,Appetizers,Suburban Diner,5,14,70
2023-04-16,Appetizers,Uptown Bistro,3,14,42
2023-04-18,Appetizers,Beachside Cafe,5,14,70
2023-05-01,Appetizers,Beachside Cafe,1,14,14
2023-05-01,Appetizers,Downtown Branch,2,14,28
2023-05-03,Appetizers,Uptown Bistro,1,14,14
2023-05-05,Appetizers,Downtown Branch,2,14,28
2023-05-09,Appetizers,Uptown Bistro,2,14,28
2023-05-10,Appetizers,Downtown Branch,1,14,14
2023-05-11,Appetizers,Beachside Cafe,2,14,28
2023-05-16,Appetizers,Beachside Cafe,5,14,70
2023-05-24,Appetizers,Suburban Diner,4,14,56
2023-05-28,Appetizers,Downtown Branch,3,14,42
2023-06-01,Appetizers,Downtown Branch,2,14,28
2023-06-08,Appetizers,Suburban Diner,5,14,70
2023-06-13,Appetizers,Downtown Branch,3,14,42
2023-06-16,Appetizers,Beachside Cafe,6,14,84
2023-06-28,Appetizers,Downtown Branch,2,14,28
2023-07-07,Appetizers,Suburban Diner,3,14,42
2023-07-09,Appetizers,Beachside Cafe,6,14,84
2023-07-21,Appetizers,Suburban Diner,1,14,14
2023-07-23,Appetizers,Beachside Cafe,6,14,84
2023-07-25,Appetizers,Suburban Diner,3,14,42
2023-07-31,Appetizers,Downtown Branch,2,14,28
2023-08-03,Appetizers,Suburban Diner,2,14,28
2023-08-07,Appetizers,Suburban Diner,1,14,14
2023-08-08,Appetizers,Beachside Cafe,3,14,42
2023-08-10,Appetizers,Beachside Cafe,4,14,56
2023-08-12,Appetizers,Beachside Cafe,5,14,70
2023-08-15,Appetizers,Suburban Diner,3,14,42
2023-08-22,Appetizers,Beachside Cafe,2,14,28
2023-08-24,Appetizers,Beachside Cafe,6,14,84
2023-08-27,Appetizers,Downtown Branch,4,14,56
2023-08-30,Appetizers,Downtown Branch,6,14,84
2023-09-04,Appetizers,Beachside Cafe,1,14,14
2023-09-04,Appetizers,Beachside Cafe,6,14,84
2023-09-05,Appetizers,Beachside Cafe,6,14,84
2023-09-08,Appetizers,Downtown Branch,4,14,56
2023-09-20,Appetizers,Suburban Diner,2,14,28
2023-09-26,Appetizers,Uptown Bistro,6,14,84
2023-10-01,Appetizers,Uptown Bistro,4,14,56
2023-10-14,Appetizers,Beachside Cafe,5,14,70
2023-10-30,Appetizers,Downtown Branch,2,14,28
2023-11-07,Appetizers,Suburban Diner,1,14,14
2023-11-08,Appetizers,Suburban Diner,1,14,14
2023-11-11,Appetizers,Downtown Branch,3,14,42
2023-11-14,Appetizers,Uptown Bistro,5,14,70
2023-11-16,Appetizers,Beachside Cafe,3,14,42
2023-11-27,Appetizers,Suburban Diner,6,14,84
2023-11-30,Appetizers,Beachside Cafe,1,14,14
2023-12-14,Appetizers,Suburban Diner,3,14,42
2023-12-15,Appetizers,Beachside Cafe,1,14,14
2023-12-16,Appetizers,Downtown Branch,4,14,56
2023-12-20,Appetizers,Beachside Cafe,3,14,42
2023-12-22,Appetizers,Suburban Diner,2,14,28
2023-12-28,Appetizers,Beachside Cafe,6,14,84
2024-01-06,Appetizers,Beachside Cafe,5,14,70
2024-01-06,Appetizers,Uptown Bistro,4,14,56
2024-01-29,Appetizers,Uptown Bistro,6,14,84
2024-02-04,Appetizers,Suburban Diner,2,14,28
2024-02-04,Appetizers,Downtown Branch,3,14,42
2024-02-09,Appetizers,Uptown Bistro,4,14,56
2024-02-26,Appetizers,Uptown Bistro,4,14,56
2024-02-29,Appetizers,Uptown Bistro,1,14,14
2024-03-09,Appetizers,Suburban Diner,3,14,42
2024-03-09,Appetizers,Uptown Bistro,2,14,28
2024-03-13,Appetizers,Uptown Bistro,5,14,70
2024-03-16,Appetizers,Uptown Bistro,6,14,84
2024-04-01,Appetizers,Uptown Bistro,5,14,70
2024-04-03,Appetizers,Suburban Diner,1,14,14
2024-04-11,Appetizers,Downtown Branch,1,14,14
2024-05-01,Appetizers,Beachside Cafe,6,14,84
2024-05-04,Appetizers,Downtown Branch,6,14,84
2024-05-08,Appetizers,Uptown Bistro,4,14,56
2024-05-09,Appetizers,Suburban Diner,3,14,42
2024-05-11,Appetizers,Downtown Branch,3,14,42
2024-05-22,Appetizers,Beachside Cafe,3,14,42
2024-05-25,Appetizers,Suburban Diner,5,14,70
2024-06-04,Appetizers,Suburban Diner,5,14,70
2024-06-05,Appetizers,Downtown Branch,1,14,14
2024-06-06,Appetizers,Suburban Diner,2,14,28
2024-06-10,Appetizers,Downtown Branch,3,14,42
2024-06-21,Appetizers,Uptown Bistro,3,14,42
2024-06-21,Appetizers,Suburban Diner,1,14,14
2024-06-27,Appetizers,Downtown Branch,3,14,42
2024-06-27,Appetizers,Suburban Diner,6,14,84
2024-06-29,Appetizers,Uptown Bistro,2,14,28
2024-07-19,Appetizers,Suburban Diner,1,14,14
2024-07-20,Appetizers,Uptown Bistro,4,14,56
2024-07-20,Appetizers,Downtown Branch,5,14,70
2024-07-30,Appetizers,Downtown Branch,5,14,70
2024-08-23,Appetizers,Suburban Diner,1,14,14
2024-08-23,Appetizers,Downtown Branch,5,14,70
2024-08-24,Appetizers,Suburban Diner,3,14,42
2024-08-25,Appetizers,Uptown Bistro,1,14,14
2024-08-26,Appetizers,Beachside Cafe,2,14,28
2024-09-06,Appetizers,Downtown Branch,4,14,56
2024-09-11,Appetizers,Downtown Branch,1,14,14
2024-09-18,Appetizers,Suburban Diner,4,14,56
2024-09-20,Appetizers,Beachside Cafe,2,14,28
2024-10-03,Appetizers,Uptown Bistro,6,14,84
2024-10-06,Appetizers,Uptown Bistro,1,14,14
2024-10-07,Appetizers,Suburban Diner,4,14,56
2024-10-13,Appetizers,Uptown Bistro,5,14,70
2024-10-26,Appetizers,Suburban Diner,6,14,84
2024-10-28,Appetizers,Beachside Cafe,2,14,28
2024-11-01,Appetizers,Beachside Cafe,4,14,56
2024-11-03,Appetizers,Suburban Diner,2,14,28
2024-11-06,Appetizers,Downtown Branch,4,14,56
2024-11-07,Appetizers,Downtown Branch,5,14,70
2024-11-10,Appetizers,Beachside Cafe,5,14,70
2024-11-24,Appetizers,Downtown Branch,4,14,56
2024-12-25,Appetizers,Downtown Branch,6,14,84
2023-01-01,Appetizers,Downtown Branch,3,10,30
2023-01-03,Appetizers,Beachside Cafe,3,10,30
2023-01-06,Appetizers,Downtown Branch,1,10,10
2023-01-07,Appetizers,Uptown Bistro,5,10,50
2023-01-07,Appetizers,Suburban Diner,4,10,40
2023-01-08,Appetizers,Downtown Branch,1,10,10
2023-01-14,Appetizers,Suburban Diner,1,10,10
2023-01-18,Appetizers,Beachside Cafe,6,10,60
2023-01-19,Appetizers,Downtown Branch,3,10,30
2023-01-20,Appetizers,Suburban Diner,2,10,20
2023-01-22,Appetizers,Uptown Bistro,1,10,10
2023-01-26,Appetizers,Downtown Branch,6,10,60
2023-01-30,Appetizers,Uptown Bistro,2,10,20
2023-02-02,Appetizers,Suburban Diner,1,10,10
2023-02-08,Appetizers,Downtown Branch,4,10,40
2023-02-10,Appetizers,Uptown Bistro,1,10,10
2023-02-13,Appetizers,Suburban Diner,3,10,30
2023-02-18,Appetizers,Suburban Diner,1,10,10
2023-02-18,Appetizers,Suburban Diner,1,10,10
2023-02-23,Appetizers,Downtown Branch,6,10,60
2023-02-24,Appetizers,Downtown Branch,3,10,30
2023-02-27,Appetizers,Uptown Bistro,1,10,10
2023-02-27,Appetizers,Beachside Cafe,4,10,40
2023-03-11,Appetizers,Uptown Bistro,6,10,60
2023-03-17,Appetizers,Uptown Bistro,4,10,40
2023-03-19,Appetizers,Downtown Branch,6,10,60
2023-04-04,Appetizers,Downtown Branch,3,10,30
2023-04-09,Appetizers,Uptown Bistro,2,10,20
2023-04-14,Appetizers,Suburban Diner,5,10,50
2023-04-15,Appetizers,Suburban Diner,1,10,10
2023-04-24,Appetizers,Beachside Cafe,2,10,20
2023-04-25,Appetizers,Suburban Diner,5,10,50
2023-04-26,Appetizers,Beachside Cafe,2,10,20
2023-04-28,Appetizers,Suburban Diner,1,10,10
2023-05-03,Appetizers,Beachside Cafe,5,10,50
2023-05-04,Appetizers,Uptown Bistro,1,10,10
2023-05-06,Appetizers,Downtown Branch,1,10,10
2023-05-06,Appetizers,Beachside Cafe,5,10,50
2023-05-08,Appetizers,Uptown Bistro,3,10,30
2023-05-18,Appetizers,Downtown Branch,4,10,40
2023-05-19,Appetizers,Suburban Diner,4,10,40
2023-05-20,Appetizers,Beachside Cafe,1,10,10
2023-05-21,Appetizers,Suburban Diner,3,10,30
2023-05-23,Appetizers,Suburban Diner,5,10,50
2023-06-07,Appetizers,Suburban Diner,2,10,20
2023-06-16,Appetizers,Downtown Branch,3,10,30
2023-06-19,Appetizers,Uptown Bistro,2,10,20
2023-06-25,Appetizers,Suburban Diner,4,10,40
2023-06-30,Appetizers,Downtown Branch,6,10,60
2023-07-10,Appetizers,Uptown Bistro,5,10,50
2023-07-11,Appetizers,Uptown Bistro,1,10,10
2023-07-11,Appetizers,Downtown Branch,2,10,20
2023-07-17,Appetizers,Suburban Diner,5,10,50
2023-07-19,Appetizers,Suburban Diner,5,10,50
2023-08-02,Appetizers,Downtown Branch,5,10,50
2023-08-07,Appetizers,Suburban Diner,6,10,60
2023-08-14,Appetizers,Uptown Bistro,2,10,20
2023-08-25,Appetizers,Beachside Cafe,3,10,30
2023-08-28,Appetizers,Uptown Bistro,5,10,50
2023-09-05,Appetizers,Suburban Diner,4,10,40
2023-09-11,Appetizers,Suburban Diner,1,10,10
2023-09-21,Appetizers,Suburban Diner,5,10,50
2023-09-24,Appetizers,Uptown Bistro,3,10,30
2023-10-02,Appetizers,Uptown Bistro,1,10,10
2023-10-05,Appetizers,Downtown Branch,4,10,40
2023-10-13,Appetizers,Suburban Diner,4,10,40
2023-10-30,Appetizers,Beachside Cafe,3,10,30
2023-10-31,Appetizers,Suburban Diner,5,10,50
2023-11-05,Appetizers,Downtown Branch,1,10,10
2023-11-10,Appetizers,Suburban Diner,4,10,40
2023-11-17,Appetizers,Uptown Bistro,3,10,30
2023-11-19,Appetizers,Beachside Cafe,6,10,60
2023-11-25,Appetizers,Uptown Bistro,3,10,30
2023-12-04,Appetizers,Suburban Diner,5,10,50
2023-12-16,Appetizers,Beachside Cafe,3,10,30
2023-12-17,Appetizers,Suburban Diner,5,10,50
2023-12-21,Appetizers,Suburban Diner,6,10,60
2024-01-07,Appetizers,Uptown Bistro,6,10,60
2024-01-11,Appetizers,Beachside Cafe,4,10,40
2024-01-12,Appetizers,Uptown Bistro,4,10,40
2024-01-16,Appetizers,Beachside Cafe,1,10,10
2024-01-28,Appetizers,Uptown Bistro,4,10,40
2024-01-30,Appetizers,Uptown Bistro,4,10,40
2024-02-01,Appetizers,Suburban Diner,4,10,40
2024-02-21,Appetizers,Suburban Diner,5,10,50
2024-03-03,Appetizers,Uptown Bistro,4,10,40
2024-03-04,Appetizers,Uptown Bistro,4,10,40
2024-03-05,Appetizers,Uptown Bistro,4,10,40
2024-03-08,Appetizers,Downtown Branch,2,10,20
2024-03-12,Appetizers,Downtown Branch,5,10,50
2024-03-20,Appetizers,Beachside Cafe,5,10,50
2024-03-21,Appetizers,Uptown Bistro,4,10,40
2024-03-21,Appetizers,Suburban Diner,6,10,60
2024-03-22,Appetizers,Uptown Bistro,1,10,10
2024-04-02,Appetizers,Suburban Diner,2,10,20
2024-04-14,Appetizers,Downtown Branch,4,10,40
2024-04-30,Appetizers,Downtown Branch,1,10,10
2024-05-05,Appetizers,Uptown Bistro,4,10,40
2024-05-07,Appetizers,Uptown Bistro,1,10,10
2024-05-10,Appetizers,Beachside Cafe,3,10,30
2024-05-15,Appetizers,Beachside Cafe,4,10,40
2024-05-16,Appetizers,Downtown Branch,2,10,20
2024-05-26,Appetizers,Suburban Diner,1,10,10
2024-05-26,Appetizers,Uptown Bistro,3,10,30
2024-06-05,Appetizers,Uptown Bistro,6,10,60
2024-06-15,Appetizers,Beachside Cafe,2,10,20
2024-06-17,Appetizers,Beachside Cafe,4,10,40
2024-06-17,Appetizers,Uptown Bistro,2,10,20
2024-06-17,Appetizers,Suburban Diner,6,10,60
2024-06-22,Appetizers,Uptown Bistro,6,10,60
2024-07-12,Appetizers,Beachside Cafe,3,10,30
2024-07-14,Appetizers,Beachside Cafe,3,10,30
2024-07-15,Appetizers,Uptown Bistro,2,10,20
2024-07-19,Appetizers,Beachside Cafe,4,10,40
2024-07-21,Appetizers,Beachside Cafe,5,10,50
2024-07-26,Appetizers,Suburban Diner,3,10,30
2024-08-05,Appetizers,Uptown Bistro,3,10,30
2024-08-13,Appetizers,Downtown Branch,6,10,60
2024-08-24,Appetizers,Suburban Diner,1,10,10
2024-08-26,Appetizers,Uptown Bistro,3,10,30
2024-08-26,Appetizers,Beachside Cafe,4,10,40
2024-08-29,Appetizers,Downtown Branch,5,10,50
2024-09-09,Appetizers,Downtown Branch,3,10,30
2024-09-15,Appetizers,Uptown Bistro,2,10,20
2024-09-21,Appetizers,Suburban Diner,6,10,60
2024-09-28,Appetizers,Suburban Diner,4,10,40
2024-10-05,Appetizers,Downtown Branch,5,10,50
2024-10-13,Appetizers,Beachside Cafe,1,10,10
2024-10-13,Appetizers,Uptown Bistro,4,10,40
2024-10-17,Appetizers,Beachside Cafe,2,10,20
2024-11-04,Appetizers,Beachside Cafe,1,10,10
2024-11-07,Appetizers,Beachside Cafe,4,10,40
2024-11-08,Appetizers,Uptown Bistro,1,10,10
2024-11-13,Appetizers,Downtown Branch,1,10,10
2024-11-26,Appetizers,Downtown Branch,1,10,10
2024-12-03,Appetizers,Suburban Diner,5,10,50
2024-12-20,Appetizers,Downtown Branch,5,10,50
2024-12-27,Appetizers,Beachside Cafe,5,10,50
2024-12-28,Appetizers,Uptown Bistro,2,10,20
2023-01-08,Appetizers,Uptown Bistro,1,15,15
2023-01-09,Appetizers,Uptown Bistro,3,15,45
2023-01-20,Appetizers,Uptown Bistro,4,15,60
2023-01-24,Appetizers,Downtown Branch,3,15,45
2023-01-25,Appetizers,Uptown Bistro,5,15,75
2023-01-27,Appetizers,Beachside Cafe,1,15,15
2023-02-14,Appetizers,Suburban Diner,1,15,15
2023-02-28,Appetizers,Suburban Diner,5,15,75
2023-03-01,Appetizers,Uptown Bistro,3,15,45
2023-03-02,Appetizers,Uptown Bistro,5,15,75
2023-03-03,Appetizers,Downtown Branch,4,15,60
2023-03-03,Appetizers,Uptown Bistro,5,15,75
2023-03-18,Appetizers,Uptown Bistro,2,15,30
2023-03-27,Appetizers,Suburban Diner,3,15,45
2023-03-31,Appetizers,Beachside Cafe,2,15,30
2023-04-13,Appetizers,Suburban Diner,6,15,90
2023-04-19,Appetizers,Beachside Cafe,1,15,15
2023-04-23,Appetizers,Uptown Bistro,3,15,45
2023-04-23,Appetizers,Downtown Branch,1,15,15
2023-04-23,Appetizers,Suburban Diner,6,15,90
2023-04-26,Appetizers,Beachside Cafe,4,15,60
2023-05-01,Appetizers,Suburban Diner,5,15,75
2023-05-13,Appetizers,Beachside Cafe,2,15,30
2023-05-25,Appetizers,Downtown Branch,1,15,15
2023-06-02,Appetizers,Downtown Branch,1,15,15
2023-06-24,Appetizers,Downtown Branch,4,15,60
2023-06-26,Appetizers,Downtown Branch,3,15,45
2023-06-27,Appetizers,Beachside Cafe,2,15,30
2023-06-28,Appetizers,Downtown Branch,3,15,45
2023-06-30,Appetizers,Suburban Diner,6,15,90
2023-07-21,Appetizers,Beachside Cafe,3,15,45
2023-07-24,Appetizers,Uptown Bistro,6,15,90
2023-07-26,Appetizers,Uptown Bistro,1,15,15
2023-08-04,Appetizers,Downtown Branch,4,15,60
2023-08-10,Appetizers,Suburban Diner,3,15,45
2023-08-12,Appetizers,Suburban Diner,3,15,45
2023-08-12,Appetizers,Uptown Bistro,1,15,15
2023-08-14,Appetizers,Downtown Branch,1,15,15
2023-08-21,Appetizers,Uptown Bistro,1,15,15
2023-08-28,Appetizers,Suburban Diner,5,15,75
2023-09-03,Appetizers,Suburban Diner,1,15,15
2023-09-04,Appetizers,Downtown Branch,4,15,60
2023-09-04,Appetizers,Uptown Bistro,1,15,15
2023-09-19,Appetizers,Downtown Branch,1,15,15
2023-09-19,Appetizers,Uptown Bistro,1,15,15
2023-09-23,Appetizers,Uptown Bistro,1,15,15
2023-09-29,Appetizers,Uptown Bistro,5,15,75
2023-09-30,Appetizers,Beachside Cafe,2,15,30
2023-10-01,Appetizers,Suburban Diner,1,15,15
2023-10-01,Appetizers,Uptown Bistro,5,15,75
2023-10-02,Appetizers,Uptown Bistro,5,15,75
2023-10-04,Appetizers,Beachside Cafe,2,15,30
2023-10-16,Appetizers,Downtown Branch,6,15,90
2023-10-17,Appetizers,Beachside Cafe,3,15,45
2023-10-19,Appetizers,Beachside Cafe,2,15,30
2023-10-20,Appetizers,Beachside Cafe,5,15,75
2023-10-25,Appetizers,Downtown Branch,3,15,45
2023-10-26,Appetizers,Uptown Bistro,6,15,90
2023-10-31,Appetizers,Uptown Bistro,5,15,75
2023-11-08,Appetizers,Uptown Bistro,1,15,15
2023-11-24,Appetizers,Downtown Branch,3,15,45
2023-11-25,Appetizers,Uptown Bistro,1,15,15
2023-11-25,Appetizers,Downtown Branch,6,15,90
2023-11-26,Appetizers,Beachside Cafe,4,15,60
2023-12-05,Appetizers,Beachside Cafe,5,15,75
2023-12-20,Appetizers,Uptown Bistro,1,15,15
2023-12-22,Appetizers,Beachside Cafe,5,15,75
2023-12-22,Appetizers,Suburban Diner,4,15,60
2023-12-30,Appetizers,Suburban Diner,1,15,15
2024-01-01,Appetizers,Suburban Diner,3,15,45
2024-01-08,Appetizers,Uptown Bistro,6,15,90
2024-01-10,Appetizers,Beachside Cafe,5,15,75
2024-01-11,Appetizers,Suburban Diner,5,15,75
2024-01-12,Appetizers,Downtown Branch,1,15,15
2024-01-18,Appetizers,Uptown Bistro,1,15,15
2024-01-20,Appetizers,Uptown Bistro,2,15,30
2024-01-20,Appetizers,Uptown Bistro,2,15,30
2024-01-23,Appetizers,Beachside Cafe,1,15,15
2024-01-26,Appetizers,Suburban Diner,4,15,60
2024-02-01,Appetizers,Downtown Branch,1,15,15
2024-02-10,Appetizers,Uptown Bistro,4,15,60
2024-02-16,Appetizers,Suburban Diner,4,15,60
2024-02-29,Appetizers,Beachside Cafe,2,15,30
2024-02-29,Appetizers,Downtown Branch,2,15,30
2024-03-08,Appetizers,Uptown Bistro,5,15,75
2024-03-11,Appetizers,Beachside Cafe,2,15,30
2024-03-12,Appetizers,Beachside Cafe,2,15,30
2024-03-13,Appetizers,Beachside Cafe,6,15,90
2024-03-15,Appetizers,Uptown Bistro,3,15,45
2024-03-18,Appetizers,Uptown Bistro,3,15,45
2024-04-04,Appetizers,Beachside Cafe,3,15,45
2024-04-06,Appetizers,Suburban Diner,4,15,60
2024-04-08,Appetizers,Downtown Branch,4,15,60
2024-04-10,Appetizers,Suburban Diner,3,15,45
2024-04-18,Appetizers,Uptown Bistro,4,15,60
2024-04-18,Appetizers,Downtown Branch,4,15,60
2024-04-22,Appetizers,Beachside Cafe,1,15,15
2024-05-11,Appetizers,Downtown Branch,6,15,90
2024-05-13,Appetizers,Suburban Diner,6,15,90
2024-05-14,Appetizers,Suburban Diner,5,15,75
2024-05-26,Appetizers,Uptown Bistro,1,15,15
2024-05-27,Appetizers,Uptown Bistro,3,15,45
2024-05-30,Appetizers,Uptown Bistro,6,15,90
2024-06-04,Appetizers,Downtown Branch,4,15,60
2024-06-18,Appetizers,Suburban Diner,5,15,75
2024-07-03,Appetizers,Uptown Bistro,4,15,60
2024-07-06,Appetizers,Downtown Branch,5,15,75
2024-07-08,Appetizers,Downtown Branch,1,15,15
2024-07-13,Appetizers,Uptown Bistro,6,15,90
2024-07-15,Appetizers,Beachside Cafe,2,15,30
2024-07-20,Appetizers,Suburban Diner,3,15,45
2024-07-22,Appetizers,Suburban Diner,6,15,90
2024-07-25,Appetizers,Downtown Branch,4,15,60
2024-08-07,Appetizers,Beachside Cafe,4,15,60
2024-08-12,Appetizers,Uptown Bistro,3,15,45
2024-08-14,Appetizers,Downtown Branch,2,15,30
2024-08-20,Appetizers,Uptown Bistro,2,15,30
2024-08-23,Appetizers,Downtown Branch,3,15,45
2024-09-08,Appetizers,Uptown Bistro,3,15,45
2024-09-08,Appetizers,Beachside Cafe,5,15,75
2024-09-14,Appetizers,Suburban Diner,1,15,15
2024-09-16,Appetizers,Beachside Cafe,4,15,60
2024-09-18,Appetizers,Beachside Cafe,1,15,15
2024-09-18,Appetizers,Suburban Diner,5,15,75
2024-09-28,Appetizers,Suburban Diner,2,15,30
2024-10-14,Appetizers,Suburban Diner,4,15,60
2024-10-21,Appetizers,Suburban Diner,1,15,15
2024-10-23,Appetizers,Downtown Branch,3,15,45
2024-10-30,Appetizers,Beachside Cafe,3,15,45
2024-10-31,Appetizers,Suburban Diner,5,15,75
2024-11-02,Appetizers,Suburban Diner,2,15,30
2024-11-03,Appetizers,Beachside Cafe,3,15,45
2024-11-22,Appetizers,Uptown Bistro,6,15,90
2024-12-03,Appetizers,Downtown Branch,1,15,15
2024-12-03,Appetizers,Downtown Branch,2,15,30
2024-12-07,Appetizers,Uptown Bistro,4,15,60
2024-12-08,Appetizers,Downtown Branch,5,15,75
2024-12-12,Appetizers,Suburban Diner,4,15,60
2024-12-16,Appetizers,Uptown Bistro,2,15,30
